model name	: Intel(R) Core(TM) i9-9900K CPU @ 3.60GHz 
g++ (GCC) 11.2.0 
---
244, 7.32, 1959084
245, 7.27, 1976312
246, 7.19, 1993420
247, 7.55, 2010752
248, 7.53, 2028176
249, 7.61, 2045556
250, 7.70, 2063196
251, 7.96, 2080924
252, 7.69, 2098888
253, 7.96, 2117588
254, 8.05, 2171540
255, 8.22, 2198900
256, 7.82, 2226372
257, 8.14, 2254312
258, 8.51, 2282252
259, 9.16, 2310580
260, 8.19, 2338716
261, 9.02, 2367264
262, 8.37, 2395712
263, 8.47, 2424480
264, 8.54, 2452980
265, 9.86, 2482064
266, 9.12, 2510824
267, 9.04, 2539960
268, 9.07, 2569176
269, 9.23, 2598556
270, 9.52, 2627980
271, 9.17, 2657540
272, 9.28, 2687292
273, 9.67, 2717040
274, 9.63, 2746960
275, 9.92, 2776976
276, 9.66, 2807128
277, 10.09, 2838488
278, 9.93, 2868856
279, 10.32, 2899360
280, 10.30, 2929868
281, 10.22, 2960632
282, 10.26, 2991448
283, 10.40, 3022360
284, 10.75, 3053604
285, 10.58, 3084732
286, 11.31, 3116064
287, 10.84, 3147528
288, 11.24, 3178968
289, 10.99, 3210720
290, 11.16, 3242560
291, 11.41, 3274628
292, 11.30, 3306528
293, 11.79, 3338712
294, 11.61, 3370904
295, 11.68, 3404304
296, 11.93, 3436924
297, 12.38, 3469496
298, 11.94, 3502340
299, 12.07, 3535176
300, 12.24, 3568280
301, 12.48, 3601464
302, 12.38, 3634656
303, 12.58, 3668124
304, 13.02, 3701768
305, 13.07, 3735204
306, 13.52, 3769012
307, 13.04, 3835716
308, 13.48, 3869876
309, 13.31, 3903684
310, 13.60, 3938012
311, 14.01, 3972332
312, 14.12, 4006712
313, 13.81, 4041300
314, 14.30, 4076068
315, 14.42, 4110788
316, 15.11, 4145792
317, 15.55, 4181000
318, 14.98, 4215988
319, 14.47, 4251444
320, 15.05, 4287096
321, 14.80, 4322556
322, 15.59, 4358192
323, 14.94, 4394328
324, 15.30, 4430064
325, 15.67, 4466172
326, 16.31, 4502304
327, 15.99, 4538572
328, 15.67, 4575032
329, 15.77, 4611592
330, 16.63, 4648312
331, 16.25, 4685228
332, 16.25, 4722084
333, 17.08, 4759156
334, 16.35, 4796400
335, 17.39, 4833728
336, 17.08, 4871220
337, 16.81, 4908752
338, 16.99, 4946672
339, 17.91, 4984364
340, 17.28, 5022224
341, 17.45, 5060400
342, 17.65, 5098652
343, 17.63, 5136972
344, 17.79, 5175472
345, 18.99, 5214168
346, 18.15, 5252656
347, 19.04, 5291516
348, 19.46, 5330436
349, 19.43, 5369544
350, 19.70, 5408876
351, 19.91, 5448128
352, 21.06, 5487704
353, 19.17, 5527284
354, 19.52, 5566976
355, 20.35, 5606864
356, 19.57, 5646612
357, 20.03, 5686708
358, 20.51, 5727000
359, 20.99, 5767464
360, 20.38, 5808028
361, 20.51, 5848536
362, 20.64, 5889260
363, 20.99, 5930156
364, 21.30, 5970264
365, 21.46, 6011468
366, 22.80, 6053040
367, 21.73, 6094472
368, 23.04, 6136016
369, 23.30, 6177656
370, 22.16, 6219380
371, 22.55, 6261364
372, 22.51, 6303416
373, 22.67, 6345788
374, 23.15, 6388192
375, 23.15, 6430660
376, 23.32, 6473476
377, 23.39, 6515940
378, 24.25, 6558780
379, 25.08, 6601764
380, 25.19, 6644772
381, 25.59, 6688132
382, 24.29, 6731588
383, 24.49, 6775284
384, 24.65, 6818752
385, 26.07, 6862652
386, 25.02, 6906480
387, 26.06, 6950588
388, 26.11, 6994816
389, 26.93, 7039112
390, 25.88, 7083488
391, 27.09, 7128064
392, 27.35, 7172756
393, 26.29, 7217772
394, 27.95, 7262860
395, 27.42, 7307864
396, 28.43, 7353204
397, 27.20, 7398612
398, 27.50, 7444704
399, 27.61, 7490536
400, 27.87, 7536092
401, 28.25, 7581932
402, 29.40, 7628232
403, 29.30, 7674388
404, 29.33, 7720932
405, 31.79, 7767360
406, 29.03, 7813904
407, 30.92, 7860808
408, 30.95, 7909908
409, 30.67, 7956792
410, 30.74, 8003904
411, 31.08, 8051212
412, 31.12, 8098840
413, 30.76, 8146248
414, 32.17, 8193952
415, 31.95, 8241864
416, 32.25, 8289832
417, 32.80, 8337880
418, 31.91, 8386340
419, 32.08, 8434724
420, 32.64, 8483272
421, 35.27, 8531936
422, 32.85, 8580692
423, 34.61, 8629728
424, 33.44, 8678864
425, 33.68, 8728084
426, 34.76, 8777380
427, 35.19, 8826980
428, 35.45, 8876724
429, 36.34, 8927096
430, 38.25, 8976976
431, 36.70, 9027316
432, 35.16, 9077288
433, 37.14, 9127700
434, 37.04, 9178252
435, 39.82, 9228784
436, 36.10, 9345228
437, 37.33, 9396204
438, 36.62, 9447140
439, 36.76, 9498360
440, 37.16, 9549800
441, 40.27, 9601132
442, 39.73, 9652816
443, 40.04, 9704588
444, 38.18, 9756632
445, 38.44, 9808324
446, 39.23, 9860752
447, 38.78, 9912788
448, 42.39, 9965292
449, 43.38, 10018204
